Subject,Condition,TweetID,TweetAccuracy,TweetEngage,TEndTime,TPageTime,TPAccuracy,TPEngage,TPEndTime,TPPageTime,FakeRate,FEndTime,FPageTime,Political_View,Trust_Tweet,Photoshop
163,1,3,Somewhat Accurate (4),No Engagement,12.57,15.19,Somewhat Inaccurate (2),No Engagement,10.892,12.564,I'm not sure (3),0,0.934,0,1,1
163,2,1,Very Accurate (5),No Engagement,11.002,14.079,Neither Accurate nor Inaccurate (3),No Engagement,33.54,40.588,I'm not sure (3),0,1.863,0,1,1
163,3,2,Very Inaccurate (1),No Engagement,4.692,6.37,Very Inaccurate (1),No Engagement,6.415,8.256,Definitely fake (1),7.219,8.526,0,1,1
164,1,1,Somewhat Accurate (4),No Engagement,14.024,14.988,Somewhat Accurate (4),No Engagement,12.268,12.889,More real than fake (4),12.028,12.866,1,1,1
164,2,2,Somewhat Accurate (4),No Engagement,19.546,22.369,Neither Accurate nor Inaccurate (3),No Engagement,23.974,24.772,More real than fake (4),2.223,2.971,1,1,1
164,3,3,Very Inaccurate (1),No Engagement,5.579,6.569,Very Inaccurate (1),No Engagement,8.777,9.676,More fake than real (2),2.99,3.911,1,1,1
165,1,2,Very Inaccurate (1),No Engagement,2.166,3.572,Very Inaccurate (1),No Engagement,2.851,3.771,I'm not sure (3),0,1.372,1,2,1
165,2,3,Very Inaccurate (1),No Engagement,4.702,5.689,Very Inaccurate (1),No Engagement,1.951,2.989,Definitely real (5),0,1.139,1,2,1
165,3,1,Very Inaccurate (1),No Engagement,3.3,4.955,Very Inaccurate (1),No Engagement,3.384,4.455,I'm not sure (3),0,1.485,1,2,1
166,1,1,Neither Accurate nor Inaccurate (3),No Engagement,21.322,22.717,Neither Accurate nor Inaccurate (3),No Engagement,12.387,13.364,I'm not sure (3),7.93,8.786,1,1,0
166,2,2,Neither Accurate nor Inaccurate (3),Like,12.776,14.076,Very Inaccurate (1),Like,17.372,18.857,Definitely real (5),13.656,14.342,1,1,0
166,3,3,Very Inaccurate (1),Reply,15.226,16.207,Very Inaccurate (1),No Engagement,11.688,12.345,I'm not sure (3),5.862,6.806,1,1,0
167,1,3,Very Inaccurate (1),No Engagement,4.079,5.397,Somewhat Inaccurate (2),No Engagement,14.599,15.838,I'm not sure (3),0,0.841,1,1,0
167,2,1,Very Inaccurate (1),No Engagement,2.265,3.303,Somewhat Inaccurate (2),No Engagement,2.105,3.688,I'm not sure (3),0,1.065,1,1,0
167,3,2,Very Inaccurate (1),No Engagement,1.497,3.032,Very Inaccurate (1),No Engagement,3.832,9.703,Definitely fake (1),0,4.094,1,1,0
168,1,1,Neither Accurate nor Inaccurate (3),No Engagement,12.568,14.127,Somewhat Inaccurate (2),No Engagement,3.77,4.788,Definitely fake (1),3.679,4.77,1,1,1
168,2,2,Very Inaccurate (1),No Engagement,33.311,34.488,Somewhat Inaccurate (2),No Engagement,12.544,13.826,Definitely fake (1),15.541,16.559,1,1,1
168,3,3,Very Inaccurate (1),No Engagement,44.402,45.934,Very Inaccurate (1),No Engagement,19.012,20.056,Definitely fake (1),4.556,5.671,1,1,1
169,1,1,Somewhat Inaccurate (2),No Engagement,1.686,2.814,Somewhat Inaccurate (2),No Engagement,1.739,2.493,More fake than real (2),0,0.775,1,1,0
169,2,3,Very Inaccurate (1),No Engagement,3.4,6.466,Very Inaccurate (1),No Engagement,1.796,2.449,More fake than real (2),0,1.449,1,1,0
169,3,2,Very Inaccurate (1),No Engagement,2.487,3.979,Very Inaccurate (1),No Engagement,3.095,4.513,Definitely fake (1),0,0.945,1,1,0
170,1,2,Neither Accurate nor Inaccurate (3),No Engagement,16.13,18.643,Somewhat Accurate (4),No Engagement,9.582,12.166,I'm not sure (3),11.408,12.235,1,2,0
170,2,1,Somewhat Inaccurate (2),No Engagement,6.424,8.417,Neither Accurate nor Inaccurate (3),No Engagement,6.111,6.868,More real than fake (4),1.375,2.457,1,2,0
170,3,3,Very Inaccurate (1),No Engagement,8.088,8.93,Very Inaccurate (1),No Engagement,10.838,11.824,Definitely fake (1),4.277,5.278,1,2,0
171,1,2,Very Inaccurate (1),No Engagement,23.854,24.972,Somewhat Inaccurate (2),No Engagement,26.712,27.659,More fake than real (2),3.744,4.245,0,1,1
171,2,3,Very Inaccurate (1),No Engagement,9.038,9.387,Very Inaccurate (1),No Engagement,2.855,3.256,More fake than real (2),9.322,10.255,0,1,1
171,3,1,Somewhat Accurate (4),No Engagement,7.385,8.294,Somewhat Accurate (4),No Engagement,3.727,4.416,I'm not sure (3),9.436,10.62,0,1,1
172,1,3,Very Inaccurate (1),External Share,6.632,8.583,Somewhat Accurate (4),Like,2.248,3.022,I'm not sure (3),5.897,6.401,1,2,1
172,2,2,Neither Accurate nor Inaccurate (3),No Engagement,5.04,6.054,Neither Accurate nor Inaccurate (3),No Engagement,2.8,3.119,More real than fake (4),0,0.726,1,2,1
172,3,1,Somewhat Accurate (4),Retweet,5.447,7.416,Somewhat Accurate (4),Retweet,1.104,2.167,I'm not sure (3),0,0.502,1,2,1
173,1,1,Somewhat Inaccurate (2),No Engagement,16.052,16.721,Very Inaccurate (1),No Engagement,7.808,8.274,More real than fake (4),4.95,5.654,1,0,0
173,2,3,Very Inaccurate (1),No Engagement,16.038,18.873,Very Inaccurate (1),No Engagement,12.05,14.236,More real than fake (4),8.297,9.131,1,0,0
173,3,2,Neither Accurate nor Inaccurate (3),No Engagement,9.321,9.865,Very Inaccurate (1),No Engagement,7.23,7.941,Definitely fake (1),9.531,10.302,1,0,0
174,1,3,Very Inaccurate (1),No Engagement,15.967,18.367,Very Inaccurate (1),No Engagement,29.873,30.969,I'm not sure (3),12.011,13.01,1,2,0
174,2,2,Neither Accurate nor Inaccurate (3),No Engagement,21.454,22.356,Somewhat Accurate (4),No Engagement,17.825,18.933,I'm not sure (3),7.35,8.394,1,2,0
174,3,1,Neither Accurate nor Inaccurate (3),No Engagement,24.825,25.841,Very Inaccurate (1),No Engagement,15.315,16.419,I'm not sure (3),15.61,16.679,1,2,0
175,1,2,Somewhat Inaccurate (2),No Engagement,3.41,5.284,Very Inaccurate (1),No Engagement,2.301,3.86,More fake than real (2),0,1.192,1,0,1
175,2,3,Very Inaccurate (1),No Engagement,2.515,3.806,Very Inaccurate (1),No Engagement,2.112,3.176,I'm not sure (3),0.568,2.113,1,0,1
175,3,1,Very Inaccurate (1),No Engagement,2.101,3.215,Very Inaccurate (1),No Engagement,1.643,5.948,More fake than real (2),0,1.254,1,0,1
176,1,1,Neither Accurate nor Inaccurate (3),No Engagement,2.936,4.304,Somewhat Accurate (4),No Engagement,2.882,4.604,I'm not sure (3),0,1.401,1,2,1
176,2,3,Very Inaccurate (1),Reply,8.804,10.742,Somewhat Inaccurate (2),Reply,2.268,4.42,More real than fake (4),0,1.085,1,2,1
176,3,2,Neither Accurate nor Inaccurate (3),No Engagement,4.314,5.667,Somewhat Inaccurate (2),No Engagement,2.366,3.593,More fake than real (2),0,1.928,1,2,1
177,1,2,Neither Accurate nor Inaccurate (3),No Engagement,5.495,7.113,Neither Accurate nor Inaccurate (3),No Engagement,2.501,4.062,Definitely fake (1),0,2.036,0,1,0
177,2,3,Neither Accurate nor Inaccurate (3),No Engagement,2.224,3.681,Somewhat Accurate (4),External Share,3.181,4.762,More real than fake (4),0,1.495,0,1,0
177,3,1,Somewhat Accurate (4),External Share,5.787,7.269,Very Inaccurate (1),No Engagement,2.609,4.011,Definitely fake (1),0,0.918,0,1,0
178,1,2,Somewhat Inaccurate (2),No Engagement,2.066,2.973,Very Accurate (5),Like,3.043,4.408,Definitely fake (1),0,0.63,1,2,0
178,2,1,Very Inaccurate (1),No Engagement,2.48,3.12,Very Inaccurate (1),No Engagement,3.591,4.31,More fake than real (2),1.408,2.209,1,2,0
178,3,3,Very Inaccurate (1),No Engagement,3.699,5.18,Very Inaccurate (1),No Engagement,2.506,3.696,Definitely fake (1),0,0.76,1,2,0
179,1,1,Neither Accurate nor Inaccurate (3),Reply,10.404,11.433,Somewhat Accurate (4),No Engagement,6.209,7.07,I'm not sure (3),0,1.062,1,1,1
179,2,3,Very Inaccurate (1),Reply,3.877,5.264,Somewhat Inaccurate (2),0,1.359,3.715,Definitely real (5),6.812,7.561,1,1,1
179,3,2,Very Inaccurate (1),No Engagement,3.219,4.351,Neither Accurate nor Inaccurate (3),No Engagement,3.211,4.26,More real than fake (4),0.622,1.56,1,1,1
180,1,3,Very Inaccurate (1),No Engagement,1.94,2.711,Very Inaccurate (1),No Engagement,1.522,2.187,More real than fake (4),0.651,1.251,1,1,0
180,2,2,Somewhat Accurate (4),No Engagement,2.839,3.538,Neither Accurate nor Inaccurate (3),No Engagement,2.821,3.272,More real than fake (4),0,0.618,1,1,0
180,3,1,Very Inaccurate (1),No Engagement,1.74,2.409,Very Inaccurate (1),No Engagement,1.952,2.287,More fake than real (2),0.74,1.582,1,1,0
181,1,2,Very Inaccurate (1),No Engagement,7.488,11.216,Somewhat Accurate (4),External Share,6.12,8.191,More real than fake (4),0,2.39,1,2,1
181,2,1,Very Inaccurate (1),No Engagement,8.568,11.472,Neither Accurate nor Inaccurate (3),No Engagement,8.872,11.031,Definitely real (5),0,4.721,1,2,1
181,3,3,Somewhat Accurate (4),No Engagement,20.944,23.097,Neither Accurate nor Inaccurate (3),No Engagement,6.312,8.473,More real than fake (4),0,1.15,1,2,1
182,1,3,Somewhat Accurate (4),No Engagement,10.741,11.584,Somewhat Accurate (4),No Engagement,8.734,9.663,More fake than real (2),7.682,8.516,1,2,1
182,2,1,Neither Accurate nor Inaccurate (3),No Engagement,16.999,17.65,Neither Accurate nor Inaccurate (3),No Engagement,18.459,19.322,More real than fake (4),1.805,3.07,1,2,1
182,3,2,Very Inaccurate (1),No Engagement,35.637,36.589,Very Inaccurate (1),No Engagement,7.826,8.505,More real than fake (4),1.727,2.644,1,2,1
183,1,1,Somewhat Inaccurate (2),No Engagement,7.858,8.591,Somewhat Inaccurate (2),No Engagement,4.422,5.261,More fake than real (2),14.31,15.326,1,0,1
183,2,2,Somewhat Inaccurate (2),No Engagement,7.02,8.204,Somewhat Accurate (4),No Engagement,3.98,4.732,Definitely real (5),8.238,9.204,1,0,1
183,3,3,Very Inaccurate (1),Reply,18.83,19.339,Very Inaccurate (1),Reply,7.758,8.602,More real than fake (4),1.471,2.462,1,0,1
184,1,2,Neither Accurate nor Inaccurate (3),No Engagement,3.171,4.624,Neither Accurate nor Inaccurate (3),External Share,9.591,11.749,I'm not sure (3),0,2.034,1,0,1
184,2,1,Very Inaccurate (1),No Engagement,2.201,4.458,Very Inaccurate (1),No Engagement,2.184,73.466,More fake than real (2),0,1.385,1,0,1
184,3,3,Very Inaccurate (1),No Engagement,3.389,7.558,Very Inaccurate (1),No Engagement,4.402,5.121,More fake than real (2),0,1.189,1,0,1
185,1,3,Somewhat Accurate (4),External Share,13.231,13.929,Somewhat Inaccurate (2),No Engagement,17.1,18.303,More fake than real (2),12.448,12.934,0,0,1
185,2,2,Neither Accurate nor Inaccurate (3),No Engagement,22.936,23.863,Neither Accurate nor Inaccurate (3),No Engagement,34.478,36.21,More real than fake (4),21.167,21.756,0,0,1
185,3,1,Very Accurate (5),Retweet,29.064,29.643,Very Accurate (5),External Share,38.53,39.575,I'm not sure (3),10.898,11.487,0,0,1
186,1,1,Somewhat Inaccurate (2),No Engagement,8.272,9.966,Somewhat Accurate (4),No Engagement,16.526,19.29,More real than fake (4),0,2.477,1,2,0
186,2,3,Very Inaccurate (1),No Engagement,2.332,4.311,Very Inaccurate (1),No Engagement,3.091,4.93,I'm not sure (3),0,4.814,1,2,0
186,3,2,Neither Accurate nor Inaccurate (3),No Engagement,2.219,3.602,Very Inaccurate (1),No Engagement,3.512,4.691,Definitely fake (1),0,1.233,1,2,0
187,1,3,Very Inaccurate (1),No Engagement,4.97,6.837,Very Inaccurate (1),External Share,4.219,8.612,More real than fake (4),0,0.895,1,0,1
187,2,1,Very Inaccurate (1),External Share,2.363,3.715,Very Inaccurate (1),External Share,1.226,2.424,More real than fake (4),0,0.667,1,0,1
187,3,2,Neither Accurate nor Inaccurate (3),No Engagement,13.337,14.83,Neither Accurate nor Inaccurate (3),No Engagement,1.373,2.781,More fake than real (2),2.278,3.827,1,0,1
188,1,3,Very Inaccurate (1),No Engagement,3.566,4.389,Very Inaccurate (1),No Engagement,2.645,5.624,More fake than real (2),8.666,9.874,1,2,1
188,2,1,Neither Accurate nor Inaccurate (3),No Engagement,3.686,5.662,Somewhat Inaccurate (2),No Engagement,4.733,8.972,More real than fake (4),1.951,4.129,1,2,1
188,3,2,Very Accurate (5),No Engagement,10.059,12.154,Very Inaccurate (1),No Engagement,4.435,7.099,I'm not sure (3),0,1.658,1,2,1
189,1,1,Somewhat Inaccurate (2),No Engagement,6.474,8.338,Somewhat Inaccurate (2),No Engagement,17.008,19.342,More fake than real (2),0,0.706,1,2,0
189,2,3,Very Inaccurate (1),No Engagement,12.696,13.374,Very Inaccurate (1),No Engagement,2.91,3.26,More fake than real (2),0,1.198,1,2,0
189,3,2,Very Inaccurate (1),No Engagement,2.855,3.635,Very Inaccurate (1),No Engagement,1.731,2.447,Definitely fake (1),0.528,2.696,1,2,0
190,1,3,Somewhat Inaccurate (2),No Engagement,92.58,95.811,Somewhat Inaccurate (2),Reply,54.843,56.235,More real than fake (4),21.259,21.995,1,2,1
190,2,2,Neither Accurate nor Inaccurate (3),No Engagement,34.786,36.16,Neither Accurate nor Inaccurate (3),No Engagement,24.127,24.887,More real than fake (4),54.343,55.17,1,2,1
190,3,1,Somewhat Inaccurate (2),No Engagement,15.827,16.497,Somewhat Inaccurate (2),No Engagement,11.562,12.283,More fake than real (2),4.764,5.339,1,2,1
191,1,2,Neither Accurate nor Inaccurate (3),No Engagement,5.209,7.945,Neither Accurate nor Inaccurate (3),No Engagement,3.335,7.152,More real than fake (4),2.283,2.942,0,1,0
191,2,3,Neither Accurate nor Inaccurate (3),No Engagement,6.256,9.019,Neither Accurate nor Inaccurate (3),No Engagement,3.604,6.762,I'm not sure (3),0,1.729,0,1,0
191,3,1,Somewhat Inaccurate (2),No Engagement,2.828,5.115,Somewhat Inaccurate (2),No Engagement,2.208,4.128,More fake than real (2),0,20.459,0,1,0
192,1,2,Neither Accurate nor Inaccurate (3),Like,11.003,12.816,Neither Accurate nor Inaccurate (3),Like,2.673,4.723,I'm not sure (3),0,1.06,1,0,1
192,2,1,Somewhat Inaccurate (2),Reply,3.174,5.259,Somewhat Inaccurate (2),No Engagement,7.523,9.662,I'm not sure (3),0,1.306,1,0,1
192,3,3,Somewhat Inaccurate (2),Reply,2.811,4.91,Neither Accurate nor Inaccurate (3),Reply,3.005,5.357,Definitely fake (1),0,2.998,1,0,1
193,1,2,Neither Accurate nor Inaccurate (3),0,3.669,4.401,Neither Accurate nor Inaccurate (3),No Engagement,3.99,4.977,Definitely fake (1),0.749,4.873,1,0,1
193,2,1,Somewhat Inaccurate (2),No Engagement,6.282,8.425,Somewhat Inaccurate (2),No Engagement,8.556,9.847,More fake than real (2),1.915,2.664,1,0,1
193,3,3,Somewhat Inaccurate (2),No Engagement,7.267,8.199,Very Inaccurate (1),No Engagement,4.15,5.401,More real than fake (4),0,1.814,1,0,1
194,1,2,Somewhat Accurate (4),No Engagement,24.315,24.992,Neither Accurate nor Inaccurate (3),No Engagement,18.092,19.305,More real than fake (4),5.792,7.125,1,0,0
194,2,1,Neither Accurate nor Inaccurate (3),No Engagement,11.315,11.88,Neither Accurate nor Inaccurate (3),No Engagement,9.957,10.555,Definitely real (5),8.935,9.461,1,0,0
194,3,3,Somewhat Inaccurate (2),No Engagement,9.691,10.433,Very Inaccurate (1),No Engagement,7.741,9.831,More fake than real (2),3.626,4.792,1,0,0
195,1,2,Neither Accurate nor Inaccurate (3),External Share,5.509,7.067,Somewhat Accurate (4),External Share,1.895,4.374,More fake than real (2),0,1.749,0,2,0
195,2,1,Somewhat Accurate (4),External Share,4.029,5.073,Somewhat Accurate (4),External Share,4.245,8.064,I'm not sure (3),0,0.787,0,2,0
195,3,3,Very Inaccurate (1),No Engagement,5.848,8.143,Very Inaccurate (1),No Engagement,2.253,5.004,More real than fake (4),0,1.237,0,2,0
196,1,3,Somewhat Inaccurate (2),No Engagement,3.702,4.556,Somewhat Accurate (4),No Engagement,1.978,3.193,More real than fake (4),0,1.02,0,1,0
196,2,2,Somewhat Accurate (4),No Engagement,3.512,4.687,Very Accurate (5),No Engagement,3.892,4.803,Definitely real (5),1.284,1.991,0,1,0
196,3,1,Somewhat Accurate (4),No Engagement,1.61,2.788,Somewhat Inaccurate (2),No Engagement,1.418,2.69,More fake than real (2),0,1.752,0,1,0
197,1,3,Very Inaccurate (1),No Engagement,2.557,3.916,Neither Accurate nor Inaccurate (3),No Engagement,3.324,4.467,I'm not sure (3),0,0.947,1,1,1
197,2,2,Somewhat Accurate (4),No Engagement,3.694,5.151,Neither Accurate nor Inaccurate (3),No Engagement,1.659,3.198,I'm not sure (3),0,1.048,1,1,1
197,3,1,Neither Accurate nor Inaccurate (3),No Engagement,2.492,3.977,Neither Accurate nor Inaccurate (3),No Engagement,3.012,4.592,More fake than real (2),0.81,1.847,1,1,1
198,1,3,Somewhat Inaccurate (2),No Engagement,12.504,13.264,Very Inaccurate (1),Reply,14.843,16.338,Definitely fake (1),5.782,6.701,1,2,1
198,2,1,Somewhat Accurate (4),No Engagement,18.372,19.367,Somewhat Accurate (4),No Engagement,19.204,20.185,More real than fake (4),7.343,7.877,1,2,1
198,3,2,Very Inaccurate (1),Reply,7.234,8.792,Very Inaccurate (1),Reply,5.214,5.236,I'm not sure (3),2.984,3.735,1,2,1
199,1,3,Somewhat Accurate (4),Reply,3.32,4.529,Somewhat Accurate (4),Like,2.72,4.639,More real than fake (4),0,1.24,1,0,1
199,2,2,Somewhat Inaccurate (2),No Engagement,6.184,7.759,Somewhat Accurate (4),Like,5.4,7.159,I'm not sure (3),0,0.839,1,0,1
199,3,1,Somewhat Inaccurate (2),No Engagement,4.391,5.823,Very Inaccurate (1),Reply,2.168,3.608,More fake than real (2),0,1.27,1,0,1
200,1,2,Somewhat Inaccurate (2),No Engagement,3.231,5.024,Somewhat Accurate (4),No Engagement,3.973,5.648,More real than fake (4),0,0.956,1,0,0
200,2,1,Somewhat Inaccurate (2),No Engagement,1.889,3.143,Somewhat Inaccurate (2),No Engagement,14.393,15.798,More real than fake (4),0,1.149,1,0,0
200,3,3,Very Inaccurate (1),No Engagement,2.205,3.802,Very Inaccurate (1),No Engagement,1.394,2.415,More fake than real (2),0,1.098,1,0,0
201,1,2,Neither Accurate nor Inaccurate (3),No Engagement,11.714,12.605,Neither Accurate nor Inaccurate (3),No Engagement,12.18,13.045,More real than fake (4),3.928,4.575,0,2,1
201,2,3,Neither Accurate nor Inaccurate (3),No Engagement,7.435,8.186,Neither Accurate nor Inaccurate (3),No Engagement,3.703,4.48,More real than fake (4),6.318,6.914,0,2,1
201,3,1,Somewhat Accurate (4),External Share,28.436,29.654,Neither Accurate nor Inaccurate (3),No Engagement,23.316,24.014,I'm not sure (3),4.894,5.532,0,2,1
202,1,2,Neither Accurate nor Inaccurate (3),No Engagement,4.053,4.78,Somewhat Inaccurate (2),No Engagement,5.384,5.748,More fake than real (2),1.096,1.901,1,2,0
202,2,3,Somewhat Inaccurate (2),No Engagement,26.863,28.305,Somewhat Inaccurate (2),0,1.035,2.041,I'm not sure (3),0,1.111,1,2,0
202,3,1,Neither Accurate nor Inaccurate (3),No Engagement,2.82,4.253,Somewhat Inaccurate (2),No Engagement,2.133,3.051,More fake than real (2),0.877,1.258,1,2,0
203,1,3,Very Inaccurate (1),No Engagement,5.285,8.586,Very Inaccurate (1),No Engagement,1.701,3.919,More real than fake (4),0,4.369,1,1,0
203,2,1,Somewhat Accurate (4),No Engagement,14.741,16.239,Somewhat Accurate (4),No Engagement,3.538,5.324,More real than fake (4),0,1.898,1,1,0
203,3,2,Somewhat Accurate (4),No Engagement,6.392,8.61,Somewhat Accurate (4),No Engagement,6.531,7.975,Definitely fake (1),0,4.144,1,1,0
204,1,3,Very Inaccurate (1),No Engagement,5.672,6.545,Very Inaccurate (1),No Engagement,3.713,4.666,More fake than real (2),3.821,4.775,0,0,0
204,2,2,Neither Accurate nor Inaccurate (3),Like,15.219,17.19,Somewhat Accurate (4),Like,9.919,11.89,More real than fake (4),5.527,6.381,0,0,0
204,3,1,Very Inaccurate (1),External Share,7.13,9.084,Very Inaccurate (1),No Engagement,5.483,6.586,More real than fake (4),1.674,2.878,0,0,0
205,1,2,Somewhat Accurate (4),No Engagement,3.065,8.564,Somewhat Accurate (4),No Engagement,5.34,9.118,More real than fake (4),0,1.331,1,0,1
205,2,3,Very Inaccurate (1),No Engagement,3.101,7.767,Very Inaccurate (1),No Engagement,3.238,5.141,More fake than real (2),0,1.175,1,0,1
205,3,1,Somewhat Inaccurate (2),External Share,3.161,4.777,Very Inaccurate (1),No Engagement,2.307,4.213,More fake than real (2),0,2.011,1,0,1
206,1,2,Very Inaccurate (1),No Engagement,2.172,2.839,Very Inaccurate (1),No Engagement,2.121,2.828,More fake than real (2),0,1.307,1,0,1
206,2,3,Somewhat Inaccurate (2),No Engagement,2.602,7.219,Somewhat Inaccurate (2),No Engagement,4.776,5.664,I'm not sure (3),5.442,9.409,1,0,1
206,3,1,Somewhat Accurate (4),No Engagement,7.242,8.439,Somewhat Inaccurate (2),No Engagement,6.572,7.299,More fake than real (2),1.682,2.664,1,0,1
207,1,2,Neither Accurate nor Inaccurate (3),No Engagement,33.236,34.796,Neither Accurate nor Inaccurate (3),No Engagement,14.483,16.301,More fake than real (2),26.199,28.176,1,1,1
207,2,3,Very Inaccurate (1),No Engagement,19.93,22.198,Very Inaccurate (1),No Engagement,26.513,28.555,More real than fake (4),11.639,12.428,1,1,1
207,3,1,Very Inaccurate (1),No Engagement,17.192,19.382,Very Inaccurate (1),No Engagement,7.444,9.354,I'm not sure (3),9.133,9.953,1,1,1
208,1,1,Somewhat Accurate (4),No Engagement,50.928,51.673,Somewhat Accurate (4),No Engagement,23.503,24.049,More fake than real (2),10.163,11.423,1,1,1
